name,control_1,control_2,control_3,knockdown_1,knockdown_2,knockdown_3,knockdown_4
D630023F18Rik,0,0,0,2,0,0,0
Gm36358,0,0,0,0,0,0,0
Idh1,215,108,353,204,90,328,159
Pikfyve,72,38,68,60,54,92,55
Pth2r,0,0,0,4,0,0,2
Gm28926,0,0,0,0,0,0,0
Gm28923,0,0,0,0,0,0,0
Gm57567,0,0,0,0,0,0,0
Gm8805,3,1,3,3,0,6,1
Crygf,0,0,0,0,0,0,0
Gm8812,0,0,0,0,0,0,0
Map2,0,2,0,4,1,1,1
Gm51629,0,0,0,0,0,0,0
Gm24729,0,0,0,0,0,0,0
Gm25411,0,0,0,0,0,0,0
Unc80,0,0,0,0,0,0,0
Gm39655,0,0,0,0,0,0,0
Rpe,33,18,33,23,16,48,33
Kansl1l,30,23,46,41,20,37,29
Gm46093,4,4,5,3,0,10,4
Acadl,490,265,585,452,235,807,429
Gm15793,6,12,22,10,6,24,10
Gm27934,0,0,0,0,0,0,0
Gm25832,0,0,0,0,0,0,0
Myl1,1,0,1,5,3,0,1
Lancl1,143,60,151,91,53,227,96
Gm57531,1,1,1,4,3,3,6
Cps1,0,0,2,0,0,0,0
Gm26342,0,0,0,0,0,0,0
Gm39658,0,0,0,0,0,0,0
Gm15669,0,0,0,0,0,0,0
Erbb4,0,0,0,0,0,0,0
Gm25542,0,0,0,0,0,0,0
Gm53558,0,0,0,0,0,0,0
Gm51744,0,0,0,0,0,0,0
Gm8840,0,0,0,0,0,0,0
Gm28497,0,0,0,0,0,0,0
Ikzf2,39,29,47,26,15,43,42
Gm53559,0,0,0,0,0,0,0
Gm29822,0,0,0,0,0,0,0
Spag16,0,0,0,0,0,0,0
Gm23879,0,0,0,0,0,0,0
Gm23422,0,0,0,0,0,0,0
Gm57571,0,0,0,0,0,0,0
Vwc2l,1,0,0,0,0,0,0
Gm29906,0,0,0,0,0,0,0
Gm57799,0,0,0,0,0,0,0
Gm53490,0,0,0,0,0,0,0
Bard1,7,3,3,9,2,7,11
Gm53560,0,0,0,0,0,0,0
Abca12,0,0,0,0,0,0,0
Gm39659,0,0,0,0,0,0,0
Gm6947,0,0,0,0,0,0,0
Atic,279,312,236,248,141,370,347
Fn1,24960,14852,24309,14880,10447,26329,19349
Apol7d,0,0,1,0,1,0,1
Gm39660,0,1,0,0,0,0,0
Gm30160,2,1,1,0,0,0,0
Gm30308,0,0,1,0,0,0,0
Gm8883,0,0,0,0,0,0,0
Gm28818,0,0,1,0,2,2,2
4933417E11Rik,0,1,0,0,0,0,0
Gm5528,3,0,0,1,0,0,2
Gm4319,0,0,0,0,0,0,0
Mreg,1,1,2,0,2,0,1
Gm51630,0,0,0,0,0,0,0
Gm25360,0,0,0,1,0,0,0
Gm23472,0,0,0,0,0,0,0
D230017M19Rik,3,0,0,1,0,0,0
Gm24497,0,0,0,0,1,0,0
Gm25939,0,0,0,0,0,0,0
Pecr,75,37,97,45,30,92,65
Tmem169,1,0,1,0,0,3,0
Gm51631,0,0,0,0,0,0,0
Xrcc5,81,78,115,105,76,141,117
Gm39661,0,0,1,0,0,0,1
Marchf4,0,0,0,1,0,3,1
Smarcal1,107,45,96,55,35,74,48
Gm39662,0,0,0,0,0,0,1
Ankar,0,0,0,0,0,0,0
Rpl37a,6030,4637,7975,6114,4330,10038,7120
Gm51632,0,0,0,0,0,0,0
Gm39663,0,0,0,0,0,0,0
Gm30788,1,1,1,2,2,3,4
Gm30847,0,0,0,1,0,0,0
Igfbp2,172,216,131,224,89,344,328
Igfbp5,881,138,354,177,143,289,147
Gm31047,0,0,0,0,0,0,0
Gm31137,0,0,0,0,0,0,0
Tnp1,0,0,0,0,0,0,0
Teshl,0,0,0,0,0,0,0
Gm53561,0,0,0,0,0,0,0
Gm31254,0,0,0,0,0,0,0
Gm29185,0,0,0,0,0,0,0
Gm31344,0,0,0,1,0,1,0
Pinc,0,0,0,0,0,0,0
D530049I02Rik,0,0,0,0,0,0,0
C530043A13Rik,0,0,0,0,0,0,0
6030407O03Rik,2,0,0,1,0,0,2
Gm29183,0,0,0,0,0,0,0
Mir6351,0,0,0,0,0,0,0
Tns1,561,532,648,434,282,725,559
Gm39664,1,1,2,0,0,0,3
Gm31637,0,0,0,0,0,0,0
Rufy4,0,4,0,0,0,0,1
Cxcr2,0,1,0,0,0,0,0
Cxcr1,0,0,0,0,0,0,0
Mir1928,0,0,0,0,0,0,0
Gm31691,0,0,0,0,0,0,0
Gm25524,0,0,0,0,0,0,0
Arpc2,2265,1579,2115,2375,1484,4019,2421
Gpbar1,34,47,48,80,47,57,118
Aamp,1031,862,1080,843,616,1536,1106
Gm28364,0,1,0,0,1,2,0
Pnkd,72,49,99,79,52,131,72
Tmbim1,410,288,482,320,183,639,419
Catip,12,5,5,17,7,13,6
Slc11a1,30,16,30,9,5,21,19
Ctdsp1,554,334,640,339,256,840,523
Gm53562,4,1,3,1,2,4,7
Mir26b,0,0,0,0,0,0,0
Vil1,5,5,1,6,0,6,9
Usp37,48,38,45,37,32,69,42
Cnot9,60,42,74,87,52,124,101
Plcd4,11,12,20,6,2,13,7
Zfp142,83,50,81,58,63,92,83
Bcs1l,90,71,107,55,49,152,100
Rnf25,161,119,173,173,118,253,167
Stk36,13,9,23,12,17,20,24
Ttll4,43,18,54,51,41,81,68
Cyp27a1,169,37,115,22,30,73,35
Prkag3,1,2,0,2,4,0,0
Wnt6,51,19,29,7,6,38,25
Gm29539,0,0,0,0,0,0,0
Gm32099,0,0,0,0,0,0,0
Wnt10a,1,6,5,2,0,1,1
n-TGgcc3,0,0,0,0,0,0,0
Gm32275,0,0,0,0,1,1,0
Gm53563,0,0,0,0,0,0,0
Gm16582,0,0,0,0,0,0,0
Cdk5r2,0,1,0,0,0,1,1
Fev,0,0,0,0,0,0,0
Cryba2,1,0,0,0,0,0,1
Mir375,0,0,0,0,0,0,0
Cfap65,0,0,0,0,0,0,0
Ihh,4,4,3,1,0,5,1
Nhej1,29,25,31,43,33,58,66
Slc23a3,43,30,37,29,21,41,24
Cnppd1,451,290,401,351,211,659,385
Retreg2,378,239,429,297,211,576,385
Zfand2b,149,103,163,129,79,200,122
Abcb6,44,38,74,45,25,60,42
Atg9a,409,351,408,315,246,569,403
Ankzf1,15,6,12,4,12,16,3
Glb1l,101,42,103,45,28,94,47
Stk16,213,127,292,159,111,340,197
Tuba4a,232,123,187,197,176,386,248
A630095N17Rik,0,0,0,0,0,0,0
Dnajb2,121,142,189,95,77,228,120
Ptprn,128,472,168,1029,458,1414,1159
Resp18,1,0,0,1,0,1,0
Dnpep,658,554,696,570,293,1053,694
Des,523,822,518,988,577,2056,1509
Gm15179,0,0,1,0,0,0,0
Speg,174,116,115,265,173,336,312
Gmppa,700,647,780,684,387,1065,815
Gm53564,0,0,0,0,0,0,0
Asic4,2,4,2,0,1,0,1
Gm32506,0,0,0,1,0,4,6
Chpf,659,862,783,767,510,1346,1014
Tmem198,11,14,13,17,22,26,18
Obsl1,212,299,329,273,154,536,376
Inha,36,18,26,43,30,37,28
Stk11ip,61,33,63,67,28,80,57
Gm15183,0,0,0,0,0,0,0
Slc4a3,237,155,244,113,106,202,127
Gm15180,0,0,0,0,0,0,0
Gm32622,0,0,0,0,0,0,0
Gm29065,0,0,0,0,0,0,0
Gm32737,0,0,0,0,0,0,0
Gm53565,0,0,0,0,0,0,0
Gm17751,0,0,0,0,0,0,0
Mir6343,0,0,0,0,0,0,0
Gm29069,0,0,0,0,0,0,0
Gm816,0,0,0,0,0,0,0
Epha4,52,48,100,74,42,109,69
Mir6352,0,0,0,0,0,0,0
Gm32793,0,0,1,0,1,0,0
Gm32974,0,0,0,0,0,0,1
Gm33083,0,0,0,0,0,0,0
Gm33030,0,0,0,0,0,0,0
Gm26263,0,0,0,0,0,0,0
Pax3,0,0,0,4,0,2,0
Gm33152,0,0,0,0,0,0,0
Gm2102,1,3,2,2,0,2,3
Sgpp2,0,0,1,1,2,1,3
Gm51634,0,0,0,0,0,0,0
Farsb,184,149,215,179,80,343,244
Mogat1,0,0,1,0,0,1,1
Gm39665,2,1,1,2,0,0,2
5730419F03Rik,0,0,1,0,0,1,0
Gm57683,0,0,0,0,0,0,0
Acsl3,29,30,51,45,13,80,52
Utp14b,14,10,15,8,6,12,3
Gm51635,0,0,0,0,0,0,0
Gm38631,1,1,0,1,0,1,0
Gm33693,0,0,0,0,0,0,0
Gm29536,0,0,0,0,0,0,0
Kcne4,132,74,132,73,36,265,89
Gm57565,0,0,0,0,0,0,0
Scg2,0,2,1,1,0,3,2
Gm24160,0,0,0,0,0,0,0
Ap1s3,3,1,0,7,2,7,5
Wdfy1,316,259,351,335,213,491,365
Mrpl44,75,66,101,74,43,137,92
Gm39666,0,0,0,0,0,1,0
Serpine2,1492,1277,1441,1586,813,1545,1498
Gm28071,1,0,0,0,0,0,0
Gm33970,1,1,0,0,0,0,0
Gm23934,0,0,0,0,0,0,0
Fam124b,0,0,0,0,0,1,0
Gm57487,0,0,0,0,0,0,0
2310015K22Rik,0,0,0,0,0,0,0
Gm34098,0,0,0,0,0,0,0
Cul3,194,127,251,246,88,405,278
Gm39667,0,0,0,0,0,0,1
Gm38673,0,0,0,0,0,0,0
1700016L21Rik,0,0,0,0,0,0,0
Dock10,27,8,35,4,19,23,14
Nyap2,0,0,0,0,0,0,0
Gm53566,0,0,0,0,0,0,0
Mir6344,0,0,0,0,0,0,0
Irs1,25,29,77,44,22,36,53
Rhbdd1,42,28,43,50,20,84,61
Gm46095,0,0,0,1,1,0,1
Col4a4,4,6,8,2,2,6,2
Col4a3,4,2,5,5,2,7,3
C430014B12Rik,9,16,15,11,9,22,10
Mff,308,228,392,326,150,572,398
Tm4sf20,0,0,0,6,0,0,1
Gm34286,0,1,3,1,2,1,2
Gm17764,1,0,0,0,0,1,1
Gm34450,1,1,1,0,3,0,0
Agfg1,268,272,355,338,167,572,415
Slc19a3,3,2,5,4,0,4,5
Krtap28-13,0,2,7,1,0,1,0
Ccl20,0,0,2,4,0,1,1
Daw1,0,1,4,0,0,3,2
Sphkap,6,2,9,0,1,1,6
Gm24555,0,0,0,0,0,0,0
Gm51636,0,0,0,0,0,0,0
Pid1,64,36,159,28,14,92,46
Mir6353,0,0,0,0,0,0,0
Dner,0,0,0,0,0,0,0
Gm57795,0,0,0,0,0,0,0
Mir5126,0,0,0,0,0,0,0
Gm51637,0,0,0,0,0,0,0
Trip12,361,208,439,328,250,544,460
Fbxo36,13,15,28,13,4,28,8
Slc16a14,1,1,1,0,0,0,3
Gm39669,0,0,1,0,0,2,0
Gm15433,1,0,0,0,0,1,0
Sp140l1,7,1,5,3,0,4,1
A530040E14Rik,3,1,1,0,0,1,0
Gm38510,0,0,0,0,0,1,0
Gm53253,0,0,1,0,0,1,0
Gm53568,0,0,0,0,0,0,0
Gm7609,9,2,8,0,0,1,0
Sp140l2,15,9,19,0,4,9,0
LOC118567760,0,0,0,0,0,0,0
Gm53567,0,0,0,0,0,0,0
Gm2619,0,0,0,0,0,0,0
Gm7592,0,0,0,0,0,0,0
Gm2427,0,0,0,0,0,0,0
Sp110,77,47,54,18,25,111,21
Sp140,83,57,84,61,44,173,55
Sp100,348,142,292,104,125,307,114
A630001G21Rik,10,9,8,7,7,13,12
Mir8096,0,0,0,0,0,0,0
9930111H07Rik,0,0,0,0,0,0,0
Cab39,178,139,219,244,131,271,221
Itm2c,3937,1649,3225,1280,1352,2549,1588
Gm32302,0,0,0,2,0,0,0
Gm51745,0,0,0,0,0,0,0
4933407L21Rik,0,0,1,0,0,3,1
Gpr55,0,1,2,0,0,0,0
Gm41905,0,0,0,0,0,0,0
Gm53569,0,0,0,0,0,0,0
Spata3,0,0,0,0,0,0,0
2810459M11Rik,4,5,1,0,2,2,2
Psmd1,954,684,1055,882,532,1493,972
Gm22786,0,0,0,0,0,0,0
Htr2b,10,10,2,28,9,18,23
Gm53570,1,0,0,5,2,7,4
Armc9,57,64,69,60,74,87,92
Gm46098,1,0,0,3,0,2,2
Gm16341,0,0,0,0,0,0,0
Gm28626,1,0,0,4,0,1,1
B3gnt7,7,9,4,15,6,27,28
Gm5258,0,0,0,0,0,1,0
Ncl,2153,1669,2111,2279,1724,2783,2554
Snora75,0,0,0,0,0,0,0
Mir3535,0,0,2,0,0,0,0
Snord82,0,0,0,0,0,0,0
C130036L24Rik,8,5,13,10,7,15,7
Nmur1,0,0,0,0,0,0,0
Tex44,0,0,0,1,0,0,0
Gm32700,1,0,2,2,0,2,0
Gm32758,1,0,0,1,0,0,0
Gm41907,3,1,2,0,0,0,0
Ptma,1567,1352,1712,2100,967,3579,2319
Pde6d,225,172,284,153,92,337,139
Cops7b,33,46,64,44,35,71,48
Gm41908,0,1,2,3,0,2,2
Nppc,77,84,137,113,66,159,177
Dis3l2,66,44,47,59,56,85,85
Gm41909,0,0,0,0,0,0,0
Gm28375,4,3,2,4,2,5,2
Gm41910,7,7,6,53,29,51,60
Gm29371,56,73,55,101,38,373,197
Alppl2,0,0,0,2,3,1,1
Alpi,0,0,0,14,0,0,1
Akp3,3,1,0,1,0,1,0
Ecel1,2,6,0,9,16,18,19
Gm51638,0,0,0,0,0,0,0
Gm33292,0,0,0,0,0,0,0
Prss56,1,4,1,1,1,1,3
Chrnd,0,0,0,1,0,0,0
Chrng,0,0,0,0,0,0,0
Eif4e2,881,640,1263,938,564,1591,1003
Gm53571,7,1,6,2,5,1,2
Gm26187,2,2,0,1,0,1,0
Efhd1,8,8,66,7,1,14,6
Gm41911,0,0,0,0,0,0,0
Gigyf2,181,157,191,197,163,202,152
Gm22549,0,0,0,0,0,0,0
Kcnj13,0,0,0,0,0,0,0
Snorc,0,0,0,0,0,0,0
Ngef,59,89,43,40,35,75,60
Gm6153,0,0,0,0,0,0,0
Gm46099,0,0,0,0,0,0,0
Neu2,0,6,0,4,3,5,0
Inpp5d,1,0,6,0,0,1,2
Gm33470,0,0,0,0,0,0,0
Gm33517,0,0,0,0,0,0,0
Atg16l1,106,82,142,80,98,124,118
Gm25395,0,0,0,0,0,0,0
Gm53572,0,0,0,0,0,0,1
Scarna6,0,0,0,0,0,0,0
Sag,11,3,8,2,3,3,5
Dgkd,57,59,68,73,40,115,54
Gm19582,0,0,0,0,0,0,0
Usp40,115,96,137,79,87,158,146
Ugt1a10,0,0,0,0,0,0,0
Gm38421,0,0,0,0,0,0,0
Ugt1a9,0,0,0,0,0,0,0
Ugt1a8,0,0,0,0,0,0,0
Ugt1a7c,10,7,8,11,3,7,5
Ugt1a6b,0,0,0,0,0,1,0
Ugt1a6a,1,0,3,2,1,1,1
Ugt1a5,0,0,0,0,0,0,0
Ugt1a2,0,0,0,0,0,0,0
Dnajb3,11,11,12,7,2,19,17
Ugt1a1,0,0,0,0,0,0,0
Mroh2a,1,1,1,0,0,0,0
Hjurp,246,217,286,339,198,513,350
Trpm8,0,0,1,1,0,0,0
Spp2,0,0,0,0,0,0,0
Gm29538,0,0,0,1,0,0,0
Gm28888,0,1,0,2,1,1,0
Glrp1,1,0,3,3,0,0,3
Gm19589,1,4,0,6,2,10,1
Gm41912,0,1,0,0,1,0,0
Arl4c,71,202,114,381,201,615,523
Platr5,0,0,0,0,0,0,0
Gm4753,0,0,0,0,0,0,0
Gm34194,0,0,0,0,0,0,0
1700067G17Rik,0,0,0,0,0,0,0
Sh3bp4,143,97,133,85,70,183,85
Gm34331,0,0,0,0,0,0,0
C030007H22Rik,0,0,0,0,0,0,0
Gm41913,0,0,0,0,0,0,0
Agap1,336,205,297,123,96,226,137
Gm41914,7,3,10,1,1,0,4
4933400F21Rik,6,4,7,2,4,2,2
Gbx2,44,47,45,81,33,121,62
LOC102637806,7,12,13,8,11,23,13
Asb18,0,0,0,0,0,0,0
Gm41915,0,2,0,0,0,0,2
Gm34616,0,0,0,0,0,0,0
Iqca1,0,0,0,0,0,0,0
4930434B07Rik,0,0,0,0,0,0,0
Ackr3,986,491,1153,183,135,1056,178
2700003A03Rik,1,5,9,0,0,2,0
Gm34992,0,0,1,0,0,0,0
Gm28722,3,0,1,0,0,1,0
Gm35048,5,9,18,2,8,10,9
Gm35141,0,0,0,0,0,0,0
Gm41917,0,0,0,0,0,0,0
Gm35192,0,0,0,0,0,0,0
Cops8,456,328,530,408,233,669,489
Gm35242,0,0,0,0,0,0,0
Gm9991,0,0,1,2,0,0,1
Gm35332,0,0,0,0,0,0,0
Gm41918,1,3,3,1,3,9,2
Col6a3,1384,1660,2030,2064,841,1862,1776
Gm35381,0,0,0,0,0,0,0
Mlph,4,5,5,18,8,8,14
Prlh,0,0,0,3,0,0,0
Rab17,0,0,0,1,0,0,0
Lrrfip1,174,171,221,267,152,299,241
Rbm44,1,2,0,1,0,2,0
Gm35443,0,0,2,0,0,2,0
Ramp1,152,123,187,57,32,173,69
Ube2f,173,127,198,130,104,328,199
Gm7785,36,31,42,14,20,57,9
Scly,126,95,152,54,41,123,63
Espnl,5,2,2,1,0,3,0
Klhl30,3,5,0,4,2,1,3
Erfe,3,2,5,0,0,5,1
Ilkap,176,157,177,149,104,254,192
1700020N18Rik,0,0,0,0,0,0,0
Hes6,152,104,125,121,73,222,155
Per2,44,29,43,23,13,36,35
Gm35591,0,1,0,1,0,0,1
Gm28382,1,0,0,0,2,0,0
Traf3ip1,33,24,21,18,16,27,22
Asb1,39,37,54,30,32,70,35
Gm28380,0,0,0,0,0,0,0
Twist2,104,47,99,115,23,107,67
Gm46117,0,0,0,0,0,0,0
Gm46242,0,0,0,0,0,0,0
Hdac4,231,219,263,164,147,316,232
Gm50604,1,0,0,0,1,0,0
Gm53573,0,0,0,0,0,0,0
Gm53574,0,0,0,0,0,0,0
Gm35992,0,0,0,0,0,0,0
Gm7837,0,0,0,0,0,0,0
Ndufa10,611,519,807,742,440,1125,856
Mir6900,0,0,0,0,0,0,0
Or6b2,0,0,0,0,0,0,0
Or6b2b,0,0,0,0,0,0,0
Or6b3,0,0,0,0,0,0,0
Or9s23,0,0,0,0,0,0,0
Or9s27,0,0,0,0,0,0,0
Or9s15,0,0,0,0,0,0,0
Or9s14,0,0,0,0,0,0,0
Or9s13,0,0,0,0,0,0,0
Cops9,521,537,771,545,429,1202,708
Otos,1,0,1,1,0,1,0
Gm29483,0,0,0,0,0,0,0
Gm36102,12,19,20,14,3,20,6
Gm29481,0,0,0,0,0,0,0
Gpc1,23,65,30,65,23,53,48
Gm29480,0,0,0,0,0,0,0
Mir149,0,0,0,0,0,0,0
Ankmy1,0,1,2,0,1,4,0
Gm57577,0,0,0,0,0,0,0
Dusp28,17,8,8,12,7,23,12
5033417F24Rik,0,0,4,0,0,1,6
Rnpepl1,338,280,372,240,217,344,316
9430060I03Rik,1,2,3,0,0,0,0
Capn10,40,27,55,33,31,61,58
Gpr35,10,27,9,18,15,51,28
Gm36424,0,0,0,0,0,0,0
Gm57553,0,1,1,0,0,0,0
Aqp12,0,0,0,0,0,0,0
Kif1a,83,18,42,14,14,40,10
Gm36472,0,0,0,0,0,0,0
Agxt,16,23,17,9,0,8,3
Mab21l4,0,1,1,2,0,0,0
Crocc2,223,116,292,31,67,148,56
Sned1,3820,2004,4848,640,1130,1985,804
Mir6901,0,0,0,0,0,0,0
Mterf4,49,16,36,35,34,63,51
Gm28535,5,7,8,1,7,6,0
Pask,22,20,25,23,12,15,13
Ppp1r7,179,128,236,165,127,265,167
Mir6902,0,0,0,0,0,0,0
Mir6345,0,0,2,0,0,2,0
Gm26446,0,0,0,0,0,0,0
Ano7,10,2,0,7,2,9,10
Hdlbp,2996,3563,3346,2936,2115,5132,3917
Gm17415,2,1,3,0,0,0,1
Septin2,713,530,1002,701,414,1257,833
Farp2,5,7,6,6,4,3,6
Gm41920,0,2,1,1,0,0,1
Stk25,70,35,61,35,39,79,53
Bok,383,303,424,385,217,552,431
Thap4,121,84,118,100,56,163,122
Atg4b,180,140,182,166,92,262,174
Dtymk,130,107,185,212,89,272,194
Ing5,60,49,70,52,55,64,53
Gm22089,0,0,0,0,0,0,0
D2hgdh,39,12,42,27,33,56,36
Gal3st2,2,3,0,0,0,3,1
Gal3st2b,0,0,0,0,0,0,0
Gm7889,0,0,0,0,0,0,0
Gal3st2c,0,0,0,0,0,0,0
Neu4,0,0,0,0,0,0,0
Pdcd1,1,0,0,4,0,1,5
Gm7891,0,0,0,0,0,0,0
Gm23389,0,0,0,0,0,0,0
4930440C22Rik,0,0,0,0,0,0,0
Gm23181,0,0,0,0,0,0,0
Gm5264,0,0,0,0,0,0,0
Fam174a,167,105,191,98,52,204,121
St8sia4,1,0,0,0,0,0,0
Gm30431,0,0,0,0,0,0,0
4930598F16Rik,0,0,0,0,0,0,0
Gm22360,0,0,0,0,0,0,0
1700063A18Rik,0,0,0,0,0,0,0
Gm29601,0,0,0,0,0,0,0
Gm30490,0,0,0,0,0,0,0
4930533P14Rik,0,0,0,0,0,0,0
Gm26245,0,0,0,0,0,0,0
Gm26078,0,0,0,0,0,0,0
Slco4c1,0,0,0,0,0,0,0
Panct2,0,0,0,0,0,0,0
Slco6b1,0,0,0,0,0,0,0
Slco6c1,0,0,0,0,0,0,0
Gm7133,0,0,0,0,0,0,0
Gm7135,0,0,0,0,0,0,0
Macir,12,6,21,25,6,40,25
Ppip5k2,29,11,31,40,7,21,25
Gin1,24,5,29,14,8,19,13
Pam,318,232,342,159,155,299,159
Gm31771,0,0,0,0,0,0,0
B230216N24Rik,6,0,0,2,0,0,0
Gm24465,0,0,0,0,0,0,0
Gm51640,2,0,4,2,4,6,2
1810006J02Rik,0,0,0,0,0,0,0
Gm29461,0,0,3,0,0,0,0
Gm46078,0,0,0,0,0,0,1
Slco6d1,0,0,0,0,0,0,0
Gm7967,0,0,0,0,0,0,0
Gm23434,0,0,0,0,0,0,0
Gm51641,0,0,0,0,0,0,0
Cntnap5b,0,0,0,0,0,0,0
Gm53575,0,0,0,0,0,0,0
Gm41923,0,0,0,0,0,0,0
Gm23602,0,0,0,0,0,0,0
Gm29667,6,8,1,11,5,53,10
Gm46243,0,0,0,0,0,0,0
Gm20268,0,0,0,0,0,0,0
Gm31973,0,0,0,0,0,0,0
Gm57575,0,0,0,0,0,0,0
Gm28188,0,0,1,0,0,0,0
Gm24122,0,0,0,0,0,0,0
Gm23036,0,0,0,0,0,0,0
Gm20281,0,0,0,0,0,0,0
Gm22034,0,0,0,0,0,0,0
Gm23965,0,0,0,0,0,0,0
Gm41924,0,0,0,0,0,0,0
Cdh20,0,0,0,0,0,0,0
Gm53576,0,0,0,0,0,0,0
Gm41925,0,0,0,0,0,0,0
Gm29012,0,0,0,0,0,0,0
Rnf152,5,11,13,11,6,8,10
Gm17634,1,1,1,0,0,0,0
Gm28403,0,0,0,2,0,0,0
Gm57564,0,0,0,0,0,0,0
Pign,45,45,75,85,51,127,79
Gm20302,9,3,19,8,12,18,5
Relch,47,15,62,37,40,43,55
Gm10193,0,0,0,0,0,0,0
Tnfrsf11a,0,1,2,4,2,3,8
Gm41926,0,0,1,1,0,0,0
Gm41927,0,0,0,0,0,0,0
Gm26214,0,0,0,0,0,0,0
Gm7160,1,2,3,0,0,3,1
Zcchc2,54,42,70,47,37,78,60
Gm20753,0,0,0,0,0,0,0
Phlpp1,36,34,43,46,15,54,38
Gm6651,0,0,0,0,0,0,0
Gm41928,0,0,0,0,0,0,0
Bcl2,118,91,137,104,54,103,110
Mir3473f,0,0,0,0,0,0,0
Gm37053,0,0,0,0,0,0,0
Kdsr,207,109,221,152,110,250,204
Vps4b,137,79,161,181,85,233,177
Gm53577,0,1,3,1,3,1,1
Serpinb5,1,2,1,4,3,1,9
Serpinb12,0,0,0,0,0,0,0
Serpinb13,0,0,0,0,0,0,0
Serpinb3a,0,0,0,0,0,0,0
Serpinb3d,0,0,0,0,0,0,0
Serpinb3b,0,0,0,0,0,0,0
Serpinb3c,0,0,0,0,0,0,0
Gm8089,0,0,0,0,0,0,0
Serpinb11,1,0,0,0,0,0,0
Serpinb7,0,0,0,0,0,0,0
Gm24553,0,0,0,0,0,0,0
Serpinb2,462,370,159,671,990,1954,1046
Serpinb10,0,2,2,4,3,7,4
Serpinb8,13,10,9,35,32,45,32
Gm15389,0,0,0,0,0,0,0
Gm24267,0,0,0,0,0,0,0
Gm22438,0,0,0,0,0,0,0
D830032E09Rik,0,0,0,0,0,0,0
Gm41929,0,0,0,0,0,0,0
Gm57532,0,0,0,0,0,0,0
Gm22159,0,0,0,0,0,0,0
Cdh7,0,0,0,0,0,0,0
Gm41930,0,0,0,0,0,0,0
Cdh19,0,0,1,0,1,0,2
n-TKctt7,0,0,0,0,0,0,0
4921525D07Rik,0,0,0,0,0,0,0
Dsel,68,73,190,75,43,180,71
Gm6717,0,0,0,0,0,0,0
Gm32810,0,0,0,0,0,0,0
Gm53578,0,0,0,0,0,0,0
Gm22331,0,0,0,0,0,0,0
Gm41932,0,0,0,0,0,0,0
Gm46244,0,0,0,0,0,0,0
Gm32985,0,0,0,0,0,0,0
Gm33042,0,0,0,0,0,0,0
Gm50605,0,0,0,0,0,0,0
Cntnap5a,0,0,0,0,0,0,0
Gm24030,0,0,0,0,0,0,0
B020011L13Rik,0,0,0,0,0,0,0
Gm53579,0,1,0,0,0,0,0
Gm53580,0,1,0,0,0,0,0
Tsn,796,593,965,765,503,1176,1034
Nifk,111,88,122,116,49,239,178
Gm28867,0,0,0,0,0,0,0
Clasp1,90,72,98,82,58,97,82
Gm26080,0,0,0,0,0,0,0
2900060B14Rik,7,2,5,2,2,1,5
Tfcp2l1,13,8,4,9,5,10,13
Gm23497,0,0,0,0,0,0,0
Gli2,50,26,53,42,25,46,52
Gm51642,2,3,2,1,1,1,0
Mir6346,0,0,0,0,0,0,0
Gm41934,0,0,2,0,0,0,1
Gm46144,0,0,0,0,0,0,0
Gm3508,0,0,0,0,0,0,0
Gm33388,0,0,0,1,0,1,1
Inhbb,297,96,132,80,57,104,73
Gm41935,2,1,0,1,1,0,0
Gm33490,11,12,15,4,3,6,7
Gm33575,0,0,0,0,0,0,0
Gm46145,0,0,0,0,0,0,0
Ralb,371,267,389,317,201,433,371
Gm29454,0,0,0,0,0,0,0
Tmem185b,44,33,45,41,17,100,48
3830432H09Rik,0,0,0,0,0,0,0
Gm25322,0,0,0,0,0,0,0
Epb41l5,23,8,22,15,9,22,13
Ptpn4,3,5,3,7,9,8,9
Gm3851,0,0,0,0,0,3,0
Gm29658,0,0,0,0,0,0,0
Gm3551,0,0,0,0,0,0,0
Gm28209,0,0,0,0,0,0,0
Tmem177,18,11,21,19,15,22,19
Cfap221,0,0,0,0,0,2,0
Gm33817,0,0,0,0,0,0,0
Sctr,0,0,0,0,0,0,0
Gm33764,0,0,0,0,0,0,0
Gm41936,0,0,0,0,0,0,0
Tmem37,121,35,41,134,117,236,165
Gm41937,0,0,0,0,0,1,1
Gm41938,0,0,0,0,0,0,0
Dbi,877,577,1191,745,547,1582,945
3110009E18Rik,18,4,21,6,5,14,12
Steap3,639,421,700,121,125,413,187
Gm53581,5,4,8,2,1,3,1
C1ql2,0,1,4,1,0,0,0
Gm46154,0,0,0,0,0,0,0
Marco,0,0,0,0,0,1,0
Gm41939,0,0,0,0,0,0,0
En1,43,20,29,35,13,29,30
Gm34352,0,0,0,0,0,0,0
2610027F03Rik,1,7,4,0,3,7,0
Gm29345,0,0,0,0,0,0,0
Gm34584,0,0,0,0,0,0,0
Gm34698,0,0,0,0,0,0,0
Celrr,2,0,0,0,0,0,0
Gm46155,0,0,0,1,2,0,0
Gm41940,0,0,0,0,0,0,0
Insig2,91,50,123,82,67,144,105
2210011K15Rik,0,0,1,0,0,0,1
Gm35243,0,0,0,1,0,0,1
Ccdc93,84,38,87,39,50,62,40
Htr5b,0,0,0,2,0,0,1
Ddx18,102,68,91,85,69,126,97
Gm28590,0,0,0,0,0,0,0
