"Gene","Chr","Start","End","Strand","Length","logFC","logCPM","F","PValue","FDR","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"Gnb4","NC_000069.7",32632736,32670684,"-",8293,0.406761864294709,2.9793278374382,2.07270271424235,0.178687007480856,0.529896449497505,3.02228029476958,2.55767628963025,2.74045162029011,2.85812197101676,3.55201119224874,2.93452949507855
"Gnb5","NC_000075.7",75213570,75253205,"+",2706,0.0644017498345255,3.42513053404241,0.0721349185557623,0.79338237235994,0.927068911925717,3.31627310827046,3.09980682119028,3.71336617944407,3.42409263347983,3.28969459822072,3.65934707737434
"Gne","NC_000070.7",44034075,44084177,"-",6067,0.34019158905932,2.98459991504793,1.39004521014645,0.264059352508435,0.613450092494276,3.06812836806728,3.02245021917611,2.18207540977542,3.29351695090213,2.92321234329378,3.18122132528013
"Gng10","NC_000070.7",59035156,59041899,"+",1120,0.331417482579737,4.997184004715,4.40012027099947,0.0606423088276557,0.365938705324035,4.7970090181806,4.85487976053787,4.82772990313122,5.27913631922439,5.18378169994337,4.96202858242096
"Gng12","NC_000072.7",66873381,66998345,"+",4838,0.173182157024892,7.15356915557491,1.42416072422672,0.25861076883971,0.609058379924303,7.21663093162455,6.98309852712872,6.98322064273495,7.43695598346191,7.10331187538959,7.14627632282598
"Gng5","NC_000069.7",146205591,146211298,"+",535,-0.00127182184109377,10.3306919124609,9.88586133144961e-05,0.992250638478642,0.997714573712555,10.3840781948545,10.1762379346519,10.4218619908646,10.2359039969529,10.4014974841151,10.347875843486
"Gngt2","NC_000077.7",95733045,95736557,"+",914,0.72177987214741,3.63705701826838,8.90181912821448,0.0128495496290188,0.212557912646216,3.5603788840921,3.02245021917611,3.14200996163758,3.85291305811892,4.2324825384064,3.65934707737434
"Gnl1","NC_000083.7",36290847,36300354,"+",2744,-0.369027427666608,5.59234171410863,5.48288062718984,0.0397604497410259,0.31239131598683,5.72033642428174,5.76090614428497,5.8007349956069,5.27048315539435,5.2591748979359,5.6455571681942
"Gnl2","NC_000070.7",124920866,124949168,"+",5459,-0.277969486834893,5.29062218816362,3.10016830202261,0.106909607228405,0.442836165139662,5.38210987278479,5.36618428371341,5.50957337243517,5.27048315539435,4.93061986913542,5.21831175625244
"Gnl3","NC_000080.7",30734390,30741088,"-",1940,-0.10768830741203,7.61508781391408,0.418993544210162,0.531135863351162,0.805415158321845,7.54517523703758,7.42010136623275,7.97873935178898,7.71562169350721,7.47939007841949,7.4700547326047
"Gnl3l","NC_000086.8",149766129,149800289,"-",4938,0.290504707799466,4.63424940598523,1.9089071314603,0.195363824759247,0.546161281975584,4.56086786578394,4.3046883729352,4.59148637827759,5.07563569842688,4.77235075256614,4.33054050408088
"Gnpat","NC_000074.7",125589772,125616796,"+",2984,-0.0388099896686853,6.34034281683539,0.07641570438104,0.787502434669484,0.925739812860694,6.40921782273944,6.3212308054929,6.34838219136992,6.50165162510027,6.23547623870141,6.20129414939155
"Gnpda1","NC_000084.7",38460588,38472052,"-",3785,0.308455501568635,4.50997684022697,2.86917842063841,0.119278631206347,0.462099251590076,4.25872547068836,4.36859935844581,4.42141547256786,4.74179982347705,4.37487609571907,4.82361681731794
"Gnpda2","NC_000071.7",69732344,69749647,"-",5131,0.00948448102284111,3.59887253224041,0.00156628058885026,0.969162741239436,0.991238516898736,3.52793517602082,3.43441706722795,3.79921981219419,3.73206443733977,3.17756894561157,3.84970297115924
"Gnpnat1","NC_000080.7",45613897,45626972,"-",3840,0.279535808099732,5.18912491447055,2.86184806166459,0.119698884619876,0.462166378704373,4.8239837524558,5.11919889317085,5.16610567304074,5.34655436971749,5.16430128543725,5.44769277176126
"Gnptab","NC_000076.7",88215130,88283186,"+",5343,0.421781701632722,5.22482150097554,5.93159300156876,0.0337387097309259,0.294618271946102,5.25902683898872,4.97266480381564,4.72909600495469,5.38714487810009,5.51127221348855,5.35021716302942
"Gnptg","NC_000083.7",25451324,25459120,"-",3575,-0.114299280443237,3.58411590231306,0.313921933586381,0.586870324116067,0.831693845040806,3.5603788840921,3.80156703884295,3.52462172270805,3.45497006262275,3.66721223307877,3.4400012622036
"Gnrh1","NC_000080.7",67982717,67986889,"+",487,0.561768783700217,1.53661146471272,1.68062548308782,0.222338664086805,0.570145682450941,1.23453295777507,0.709836124198368,1.79314311508787,1.50526006255554,1.97421078844853,1.75190720512167
"Gns","NC_000076.7",121200995,121233159,"+",3864,0.0720308871024997,5.91980025540529,0.287408568725544,0.602896195775484,0.841121956057074,5.84408978182193,5.96074587690664,5.84177641695674,5.91155041265235,6.00302994013725,5.9500210908594
"Golga1","NC_000068.8",38906167,38955547,"-",5384,0.247402049897048,4.6998140137319,1.8500752018827,0.201853482240437,0.550406082004392,4.74149762778916,4.53102242779767,4.43935359287909,5.03534138961018,4.77235075256614,4.58738687302213
"Golga2","NC_000068.8",32178299,32197413,"+",4400,0.0784645601544928,5.47857369989912,0.239452954782846,0.634517751962112,0.855531739529266,5.55307361001986,5.4571841786334,5.2997581339186,5.62972223896423,5.60817393460922,5.27252950102805
"Golga3","NC_000071.7",110324723,110374336,"+",8265,-0.148107770822453,3.82906224459143,0.546405206232414,0.475759117077439,0.769475061097999,4.04608514966555,3.86940851528115,3.77116580203317,3.73206443733977,3.94347361123474,3.53177856796953
"Golga4","NC_000075.7",118335280,118411587,"+",10458,0.296496827321085,5.32640458007319,3.6114693975338,0.084756986954981,0.411502308223286,5.24910929193713,5.10049982590907,5.16610567304074,5.26177777727917,5.54178724763087,5.58257013322396
"Golga5","NC_000078.7",102435372,102464274,"+",4260,0.263937872007802,4.14440671965239,2.24515267678318,0.163060516228033,0.513294625336225,4.11323109646361,3.91292625679574,4.00594017193134,4.34015994428724,4.15564329062827,4.30475421684704
"Golga7","NC_000074.7",23731342,23747096,"-",2036,0.226969164672622,7.0165716234984,1.80484226921052,0.207036299977059,0.554831269443569,6.86706626301659,6.81836676938772,7.00747189579275,7.44466862785251,6.83418805658768,7.02517686358772
"Golgb1","NC_000082.7",36695455,36753443,"+",11246,-0.0202289969556837,5.39561889935165,0.0156543481274289,0.902759705490682,0.968151461761542,5.56111229449378,5.44981628588503,5.17683788492133,5.2530195509163,5.49576919454315,5.39977805260274
"Golim4","NC_000069.7",75783490,75864256,"-",4551,0.430163332421773,5.13815397230026,1.02076643664098,0.334727955744531,0.672967699733444,4.21863105094383,3.93420257144709,5.82822525645062,5.23534195922932,4.96480322494083,5.7254778371722
"Golm1","NC_000079.7",59782810,59823598,"-",3693,0.416057913181412,7.85630088129794,9.03682938002726,0.0123473736170391,0.211041849217287,7.73300745193496,7.67989325472629,7.47568133430921,8.02048384228711,7.90760954742006,8.20591825574032
"Golm2","NC_000068.8",121696255,121766390,"+",5563,0.133960585349036,1.88310643664735,0.122607702556911,0.733059209852999,0.900931783627798,2.15437669260835,1.2060065440405,2.00067616662666,1.99992710053569,1.67712143312687,2.1496800123419
"Golph3","NC_000081.7",12319617,12351687,"+",4907,0.490087751228166,5.54822066339239,1.88076750362009,0.198432309437493,0.547719836357823,4.17739042326133,5.26065858677445,5.92051444431285,5.42662454697415,5.59368308429157,6.20129414939155
"Golph3l","NC_000069.7",95496280,95526553,"+",2980,0.387719316535383,5.52321172435271,4.00538648838141,0.0714730090283488,0.388352507883501,5.41796186176458,5.14680077119932,5.38552922117755,6.04944595527738,5.37386100604404,5.5932608001921
"Golt1a","NC_000067.7",133237561,133250764,"+",1842,0.0259804677337992,3.84121602216643,0.010483840723507,0.9203480521338,0.974611759054505,4.17739042326133,3.75449962937953,3.45578969516597,3.45497006262275,3.98847728836592,4.07997325789423
"Golt1b","NC_000072.7",142332929,142349584,"+",3081,0.00179518548163759,5.26388327290086,0.000123284373331852,0.991346127627321,0.997714573712555,5.39115674172738,5.20046907012655,5.18749084901364,5.04552096477002,5.38231664649422,5.35021716302942
"Gon4l","NC_000069.7",88742531,88817406,"+",7634,-0.363846431078494,5.46723671573622,5.97929363460983,0.0331657051678031,0.292726455118999,5.60064726428705,5.71247048099289,5.58402926981794,5.13404250072324,5.2774232745217,5.41190674468064
"Gon7","NC_000078.7",102719534,102724069,"-",1162,0.330675955189323,4.37755778034704,3.27959496683142,0.0983957880290181,0.432247094485133,4.40881044922345,4.2031778368529,3.98166293942722,4.63798743939966,4.42484759024282,4.52174842850784
"Gopc","NC_000076.7",52213120,52258220,"-",4317,0.16449592953414,4.0807953810319,0.63951102555913,0.441350742874248,0.746625070494381,3.82357630223872,3.84714728146767,4.28918600731575,4.32352448943973,3.98847728836592,4.13953613618897
"Gorab","NC_000067.7",163212472,163231238,"-",2685,0.217493229354682,3.4441431721087,0.285717309199237,0.603952856203539,0.841879272022179,2.7115992619406,3.0616469359772,3.95697017462864,3.85291305811892,2.55559668513252,3.91932842976517
"Gorasp1","NC_000075.7",119754739,119766624,"-",3483,-0.320701525855627,3.65876198197946,1.84324562586223,0.202627827572827,0.550607656326543,3.52793517602082,3.93420257144709,3.90627938787231,3.78162511139453,3.13816984764143,3.48661959579657
"Gorasp2","NC_000068.8",70491520,70522069,"+",2817,-0.164054474710493,7.07482981807259,1.46633870977294,0.252094983439446,0.603969525161287,7.16218016371939,7.21591340080075,7.08073170459341,6.85703554137399,7.16096521745711,6.93560282307592
"Gosr1","NC_000077.7",76617428,76654404,"-",4288,0.207768700148607,4.77851302636349,1.27830331284621,0.283019588779744,0.63116258643482,4.66896289256917,4.77458750349459,4.5590383736341,4.58313857968279,4.90737253935989,5.11823299576437
"Gosr2","NC_000077.7",103567675,103588549,"-",6246,0.11366132902161,5.30532808761972,0.350660733752548,0.566091372957997,0.82245021643387,5.23912309631125,5.09105861396441,5.40391627122494,5.6697579556875,5.02003497049228,5.31189619406775
"Got1","NC_000085.7",43488191,43514743,"-",3757,-0.380187784902342,7.04113517571279,9.43834479434418,0.0109922699717624,0.204189301154968,7.16745539979258,7.29410920705457,7.18806987080221,6.85414277418798,6.84033871325227,6.82203199214549
"Got2","NC_000074.7",96590761,96615029,"-",2385,-0.056658840034687,7.6667284457566,0.166728322286964,0.691120218120127,0.8828160323801,7.52476814630823,7.77729565466133,7.76778241835228,7.78105241804126,7.48920944844718,7.6291603684211
"Gpaa1","NC_000081.7",76215494,76219099,"+",2036,-0.253020464828839,6.7046646941111,1.1267322938494,0.311937463157262,0.655086610379712,6.75239114330909,7.07695599926931,6.59636423250708,5.88911521065082,6.79672306230201,6.85793856883393
"Gpalpp1","NC_000080.7",76323672,76348255,"-",8312,0.221003708667242,4.92457734102814,1.74051594328593,0.214717500765455,0.561323464921636,4.90200770601805,4.85487976053787,4.66955031924042,4.89602353522614,5.2219707356174,4.9454360931536
"Gpam","NC_000085.7",55056067,55115662,"-",6943,0.0926244140328444,3.92073926579517,0.235322660693694,0.637424057152365,0.855531739529266,3.76909717112508,4.01630236716473,3.82673868595746,3.98571907480931,4.09520299641377,3.77654619601075
"Gpank1","NC_000083.7",35340472,35343791,"+",2330,-0.403440977874947,4.83789067765819,5.95947778458856,0.0334026389756175,0.293640891016558,4.90200770601805,4.98291062076346,5.16610567304074,4.70374017628501,4.47314598267567,4.69055465327078
"Gpat4","NC_000074.7",23661281,23698445,"-",5643,-0.28743794142892,2.83228169897889,0.918579073144537,0.35909671718384,0.690363161461393,2.45972491536399,2.89803431912138,3.38350838693511,2.66035293953188,2.87609165200095,2.46114924268585
"Gpatch1","NC_000073.7",34975969,35017865,"-",3057,-0.109009031185655,3.4646615305347,0.285310028013348,0.604207440298502,0.841879272022179,3.39033161132656,3.52133734976069,3.62207837743433,3.29351695090213,3.45914109814435,3.48661959579657
"Gpatch11","NC_000083.7",79142951,79155737,"+",4849,0.0460868900806898,4.98296295030046,0.0720671118149456,0.793476210719516,0.927068911925717,4.86352312721355,4.89883132240842,5.1112133611208,5.2264212667466,4.87178370634754,4.87708933026231
"Gpatch2","NC_000067.7",186946855,187103839,"+",21530,-0.452710468006674,3.83473133236418,3.84168166310553,0.0766595006422696,0.394866708526895,4.40881044922345,3.6808877773845,3.93184740484928,3.65437712842519,3.55201119224874,3.57556678110855
"Gpatch2l","NC_000078.7",86288569,86341439,"+",9395,-0.248192165600536,3.93417190365299,1.3219751607713,0.275389788271376,0.623640041401652,3.65354942025939,4.32093350201153,4.076412900801,3.75705758265082,3.82441059659312,3.84970297115924
"Gpatch3","NC_000070.7",133302056,133311553,"+",2003,-0.519609944225881,2.62394615255469,2.05101160530658,0.180795473826158,0.533332043952448,2.06675183851924,3.17322583629271,3.0041876367345,1.99992710053569,2.29399398510588,2.7933195022932
"Gpatch4","NC_000069.7",87950413,87963301,"+",2250,-0.149517693956317,7.39421458418862,1.0996347150611,0.317546782772698,0.660661327773961,7.42918619448224,7.41254113185281,7.55597768086762,7.48449710352245,7.35817362013188,7.07560558607202
"Gpatch8","NC_000077.7",102366737,102447217,"-",19665,0.450540945434583,4.92825466552859,8.94104834315196,0.0127001614604678,0.21247881359134,4.65400782602898,4.68956190852688,4.72909600495469,5.1809711580329,5.07322997341212,5.14754228897222
"Gpbp1","NC_000079.7",111562214,111626658,"-",8091,0.256037946716587,4.67136754579446,1.02225499599925,0.334391674562509,0.672967699733444,4.49525678449648,4.16768923204521,4.88120519352415,4.96199933240135,4.25106949844881,5.05776524516648
"Gpbp1l1","NC_000070.7",116414357,116451095,"+",3791,0.128892462608356,3.89767698979128,0.213730056820227,0.653155888398524,0.862905030868564,4.11323109646361,4.09398058115341,3.05160648256656,4.04780223738321,4.07448014027016,3.69948066809513
"Gpcpd1","NC_000068.8",132371002,132420157,"-",5527,-0.198831219384483,2.35201933985018,0.429101145788303,0.526329116932722,0.802795149311507,1.97345879758014,2.55767628963025,2.68138247525735,2.30118652876018,2.29399398510588,2.1496800123419
"Gpd1","NC_000081.7",99615468,99622895,"+",2798,0.129877400087504,4.72778301154497,0.502521724728692,0.493611263887075,0.781411244754749,4.54474270716487,4.9414833955552,4.43935359287909,4.71653861120056,4.78516115797707,4.87708933026231
"Gpd1l","NC_000075.7",114728407,114763055,"-",4544,-0.0205858516800721,3.98934582848806,0.0092307710807735,0.925242571408003,0.976001936368679,3.59210900733961,4.22060005185824,4.09915903911807,4.06791679932231,3.84902227249046,4.01784498138544
"Gpd2","NC_000068.8",57127690,57260731,"+",5931,0.0938159664242446,6.39156251529588,0.339436144708814,0.572275938352665,0.825089509223818,6.58508323844842,6.03647970855415,6.36255289803444,6.36201148047359,6.47962601445937,6.4684576998291
"Gphn","NC_000078.7",78264099,78731538,"+",16084,-0.165453513715059,4.10687979120192,0.458758751088549,0.512641465596285,0.793963796589328,4.59258735370765,3.89133146454953,3.98166293942722,4.3066949743307,3.89702075441013,3.77654619601075
"Gpi1","NC_000073.7",33900752,33929761,"-",2887,-0.0555401847201717,7.94615867318259,0.0889769677549661,0.771217189942639,0.918481177487859,7.51445532236826,8.16360569088464,8.151909996369,8.12257821713187,7.78062939218807,7.82555061704147
"Gpkow","NC_000086.8",7563373,7576500,"+",3575,0.574685533229518,3.2428816838116,4.42254452525268,0.0600952840897503,0.365140285180258,3.23820623619466,2.76186763734438,2.79719708908466,3.07240562731848,3.52171392314169,3.84970297115924
"Gpm6b","NC_000086.8",165021911,165172028,"+",5202,0.647648360868337,4.26432978241583,9.43465070607147,0.0110047843287362,0.204189301154968,3.68331547694452,3.86940851528115,4.16532174470158,4.80308294432141,4.28754009047398,4.4991881064479
"Gpn1","NC_000071.7",31652085,31668975,"+",3698,-0.352771368952113,5.48672903166759,2.83019426609506,0.12153918643432,0.463837718007947,5.39115674172738,5.8135205360246,5.70759193775549,5.58156489248608,4.82292369563396,5.39977805260274
"Gpn2","NC_000070.7",133311684,133319046,"+",1356,-0.385696671088962,3.39527404192585,2.06337485137338,0.17958243094963,0.531183885929846,3.39033161132656,3.99621125683959,3.14200996163758,3.25893908153402,3.28969459822072,3.00026837539876
"Gpn3","NC_000071.7",122510571,122520834,"+",1404,-0.0123216107561397,4.20621855510484,0.00285062604353788,0.958407962538591,0.98889343918577,4.54474270716487,3.91292625679574,4.12155211161217,4.02740326106561,4.50446938246622,3.98574784785792
"Gpr107","NC_000068.8",31042099,31106561,"+",4155,-0.101631278776635,4.66776690716716,0.387726259248676,0.546590875909041,0.812746536553893,4.56086786578394,4.78633505830877,4.78628111497501,4.5405886089413,4.62337510705286,4.69055465327078
"Gpr108","NC_000083.7",57541914,57555743,"-",3031,-0.0103519300896476,5.13640599269984,0.00388666303619972,0.951443535679539,0.986562121607518,5.12445526133377,5.28570473045457,4.99473545485395,4.95121076644112,5.30437021744398,5.11823299576437
"Gpr137","NC_000085.7",6915425,6919818,"-",3005,0.00723556262277173,5.49250106739712,0.000759211622345389,0.978527253797888,0.99376572048662,5.35462381530483,5.59046662344311,5.50105821765741,5.58854371628071,4.70653481238856,5.95831486500401
"Gpr137b","NC_000079.7",13528035,13568250,"-",7437,0.270955560432941,6.6127625584602,2.5402893839471,0.140177457289775,0.490665885644336,6.58508323844842,6.10374843428709,6.67037935432109,6.87997120981283,6.70532481124512,6.6225209422486
"Gpr137b-ps","NC_000079.7",12628954,12665284,"-",2941,0.0721223842416413,6.01523002262877,0.19487346608483,0.667714020545014,0.870397266669637,5.96413652185721,5.84194235883033,6.12276404616417,6.2995879539914,5.96412890288699,5.83762479622708
"Gpr155","NC_000068.8",73171850,73216824,"-",6955,0.484223917498622,2.45278235549839,2.24067957885326,0.163460803090336,0.513625547379171,1.65079592266726,2.3830055180795,2.48811059456933,2.85812197101676,2.72472568010465,2.26114355753582
"Gpr180","NC_000080.7",118374513,118400677,"+",3339,0.179717721194817,4.70610528374026,0.924407256127977,0.357629729046027,0.688480944907019,4.62362442518761,4.73875975044273,4.47457427348072,5.02508947723027,4.79785881386406,4.47626938259081
"Gpr19","NC_000072.7",134846055,134874888,"-",2949,-0.588247744447995,4.57094687050353,5.78849887616183,0.0355313661126076,0.297908373150756,4.65400782602898,5.26065858677445,4.42141547256786,4.1266306444246,4.51987968766555,4.04924353062138
"Gpr39","NC_000067.7",125604725,125804132,"+",5231,-0.216745138151902,6.03728339234607,1.73245358677519,0.215705927231071,0.562282688256867,6.30776266847034,6.10843542292621,5.98910029333014,6.1753034384058,5.74559898159049,5.81039470214566
"Gpr89","NC_000069.7",96775630,96812662,"-",4663,-0.47784856453591,5.44707274170674,6.85751490254735,0.0244513934144851,0.267424010033838,5.81076501522101,5.65596300278825,5.50105821765741,4.82688540923949,5.34819260382562,5.35021716302942
"Gprc5a","NC_000072.7",135042660,135061707,"+",2216,-0.0763065218499401,9.1959789597368,0.222509360560484,0.646644814886028,0.859953474245527,9.37326693401975,9.41824976141416,8.84051921304076,9.15042003715115,9.20788930561037,9.11197882018344
"Gprc5b","NC_000073.7",118571263,118594434,"-",4525,-0.180113963833965,2.61466228583199,0.345230778941552,0.56907268788356,0.823831972575619,2.65263217152345,2.31974367503865,3.05160648256656,2.30118652876018,2.82737980900929,2.36460956107877
"Gprin1","NC_000079.7",54884484,54897486,"-",4147,0.291472592830016,1.76142398846609,0.420688023361275,0.530357989619366,0.804681087698348,1.38702636238591,1.7764917174018,1.67698912642695,0.933517335889103,2.14294457347419,2.36460956107877
"Gps1","NC_000077.7",120675086,120679928,"+",2328,-0.096149914311517,7.13678250891048,0.265462900359647,0.616910354302706,0.846593449913833,6.71324980607932,7.25870687571987,7.47568133430921,7.05140445341264,6.98892535889482,7.2171064171777
"Gps2","NC_000077.7",69804805,69807882,"+",1898,-0.117705173135189,4.26282642238085,0.318738376291984,0.584055247834531,0.830185407349318,4.04608514966555,4.57232030549364,4.26926646009814,3.96441645817879,4.21365298442574,4.42930987391964
"Gpsm2","NC_000069.7",108585954,108629637,"-",3510,-0.0144351772007323,5.38800608073077,0.00851157415641102,0.928204394300768,0.977263823175015,5.39115674172738,5.47906474343239,5.3095439815471,5.57455214549906,5.24069274088593,5.2988929537939
"Gpt","NC_000081.7",76580926,76583875,"+",1788,0.268780924561564,3.1052002849576,0.885893572386117,0.367444908934638,0.698147640506162,3.15567214075682,3.24308878302888,2.34319264003948,3.11169170889603,3.45914109814435,3.06314184387745
"Gpt2","NC_000074.7",86219090,86254189,"+",8508,0.122537118407394,4.40259282258168,0.410747071904132,0.535130463664494,0.807522885592291,4.17739042326133,4.45945174018806,4.36622275364437,4.16448637276372,4.60903689744004,4.58738687302213
"Gpx1","NC_000075.7",108216279,108217541,"+",1045,0.169137872416218,8.7872335273637,1.23528647641562,0.290827552527581,0.637516339634289,8.81094487889029,8.56753556469284,8.71267985781284,9.11218845077417,8.62355692008874,8.82956897029717
"Gpx4","NC_000076.7",79883000,79892273,"+",1465,-0.163960748485673,9.97109896542259,0.633018893135849,0.443611404590923,0.74783913658996,10.2061645796252,10.1137974147222,9.80164161073855,9.42156455624345,10.2893554934394,9.81853550239026
"Gpx8","NC_000079.7",113179287,113182944,"-",1048,-0.564817290772137,2.9992172844439,4.0552197607124,0.0699908187390582,0.385724049348653,3.62315626135609,2.85405809596432,3.14200996163758,2.49191803128121,2.82737980900929,2.7933195022932
"Gramd1a","NC_000073.7",30829552,30855374,"-",4698,-0.94858641909905,2.29919919939414,6.99887176240482,0.0233507965195245,0.262122260930236,3.06812836806728,2.50176993069097,2.26488201239723,1.38214180339609,1.88181564207747,2.1496800123419
"Gramd1b","NC_000075.7",40204529,40443656,"-",26857,0.234597079361802,5.71964981958816,2.282254289674,0.159931520243697,0.507260804675761,5.5368606057326,5.55656855461699,5.70017169061487,6.01359758434782,5.61536514137531,5.83762479622708
"Gramd2a","NC_000075.7",59587116,59626154,"+",5865,-0.494859027229104,3.1037102065484,2.15154325282543,0.171315748606119,0.521370928257956,3.59210900733961,3.0616469359772,3.26780645754561,2.43110014787153,3.45914109814435,2.26114355753582
"Gramd2b","NC_000084.7",56533412,56636864,"+",2841,0.0721508342893643,3.00033638559829,0.0542932025282992,0.82017061179838,0.93777804454843,3.15567214075682,3.02245021917611,2.68138247525735,3.51481038228478,2.49450750174586,2.86565150151664
"Gramd4","NC_000081.7",85941896,86021828,"+",8624,0.330270402936044,5.35734516624725,2.65029326126818,0.132705674986706,0.48175062132351,5.34534418225382,5.39715975081567,4.71443840251848,5.71510398065277,5.35679958128768,5.43586245276269
"Grb14","NC_000068.8",64742820,64853143,"-",2405,0.366330446605296,3.18841467846686,2.24526334757685,0.163056122625103,0.513294625336225,2.97492723588929,2.76186763734438,3.26780645754561,3.39253986665381,3.52171392314169,3.06314184387745
"Grb2","NC_000077.7",115534871,115599423,"-",2916,-0.248762492082828,6.20350062828428,2.8273485640616,0.121705826343536,0.463837718007947,6.10275869178209,6.38055907753866,6.45803195173182,6.10403890444764,6.14892312053017,5.95831486500401
"Grb7","NC_000077.7",98337660,98346199,"+",4243,-0.209940999619262,5.88486549838992,1.35753929224647,0.269382768338436,0.61731939564708,5.74876910321591,6.20350042185857,5.95832849192536,5.48762745616162,5.80341221259604,6.00710051011473
"Grcc10","NC_000072.7",124716146,124718032,"-",558,-0.299709691016073,6.86415016011068,5.44271170583935,0.0403602991981124,0.31239131598683,6.97329359949476,7.11936986209675,6.91434791122258,6.67230555983286,6.72540347889654,6.72329129456618
"Grhpr","NC_000070.7",44981394,44990734,"+",1281,-0.160490064836446,5.36859533702534,0.809089322735073,0.388263737581131,0.7119799687154,5.39115674172738,5.25221230513331,5.6701030622241,5.32999290856595,5.46425424342886,5.01069089893185
"Grik5","NC_000073.7",24709274,24775421,"-",11314,-0.556773950686567,1.9603489512363,2.28363650482168,0.159881757024501,0.507260804675761,2.23698284894031,2.25358008780342,2.00067616662666,1.09904919180961,1.78309583063871,2.1496800123419
"Grina","NC_000081.7",76130917,76134109,"+",2110,-0.0364949713450419,8.15953755847363,0.0792850928815607,0.783661000889438,0.924694660823337,8.07086886606301,8.20248545729814,8.25299259181418,8.00230750857954,8.17548820831146,8.23692849130117
"Gripap1","NC_000086.8",7656009,7686802,"+",5186,0.250829425902946,4.03471425405616,1.39259257674227,0.263641695770804,0.61323566799658,4.09119453221418,4.03611752528769,3.52462172270805,3.96441645817879,4.28754009047398,4.1967371023182
"Grk2","NC_000085.7",4336029,4356356,"-",3555,-0.327344837800654,6.11034415847047,4.56802862580843,0.0566499976201579,0.356601260191226,6.26902631033873,6.24240006238349,6.27536243564858,5.66316201523059,6.00850258332282,6.11490080974616
"Grk5","NC_000085.7",60877995,61084406,"+",7861,-0.0762636959275677,1.7525553681479,0.0377332595242575,0.849642900353823,0.948530984611055,1.65079592266726,1.57451089555163,2.09422497246909,1.99992710053569,1.15244687792339,1.89702919456543
"Grk6","NC_000079.7",55592865,55608740,"+",3785,-0.659674642774456,5.09616813745615,9.74929444668365,0.0100644728805816,0.197964748437436,5.34534418225382,5.50061840942258,5.27998502564407,4.25499542773589,4.75942557734765,5.10335199306567
"Grn","NC_000077.7",102321333,102327635,"+",2148,-0.138040639472546,6.82384050550455,0.988295144401797,0.342196396917971,0.678939464801392,6.75939504935093,6.92848473185042,6.97402028322924,6.6153574001658,6.72872292241531,6.90589482814686
"Grpel1","NC_000071.7",36622529,36631421,"+",3338,-0.115108418845423,6.97725667516494,0.457179553447106,0.513351842883097,0.794502442523974,6.99125382693117,7.1896144661519,6.90146452769081,6.55250395826278,7.13867878825831,7.0053019594054
"Grpel2","NC_000084.7",61845495,61860068,"-",4712,0.290945782578651,6.19589495116998,4.80609926446039,0.0515261244222588,0.340893852155959,6.09170221169564,5.95034086027847,6.08907138109168,6.39423155922367,6.28140830605335,6.32189602972895
"Grsf1","NC_000071.7",88807092,88824030,"-",2839,0.126126715950182,5.57027567410404,0.47180253575374,0.506831170040752,0.789428817026796,5.23912309631125,5.41996256825527,5.8076568248366,5.80772501493233,5.61536514137531,5.43586245276269
"Grtp1","NC_000074.7",13226869,13250695,"-",4004,-0.00900861809191267,5.25234186770021,0.00233852266580705,0.962325116933975,0.989977883916443,5.55307361001986,5.21792383008467,4.93276899626685,5.13404250072324,5.39072301703836,5.20443286077737
"Grwd1","NC_000073.7",45474647,45480213,"-",2196,-0.316818893668653,4.21029294492286,2.01590152193544,0.184247175798537,0.53643690088992,3.92672600207469,4.33699774159641,4.6996303508086,4.1266306444246,3.89702075441013,4.11006206315437
"Gsap","NC_000071.7",21380767,21518423,"+",15769,0.463824370769351,2.16118872835288,1.54790958962183,0.240145123595852,0.590533565421442,2.31511418741164,2.03466788228873,1.25901527761821,1.99992710053569,2.36397439915429,2.71716870995527
"Gsdmd","NC_000081.7",75733990,75739257,"+",2014,-0.199798944575043,7.54078029432716,2.44807655801782,0.146858244172014,0.495047342943354,7.70788430895654,7.66882969478967,7.52691217245209,7.45616083162376,7.33657985647644,7.51572703445194
"Gsdme","NC_000072.7",50167013,50240837,"-",11750,0.135722361359047,4.79179856243667,0.39582742505043,0.542503994701741,0.810502166427541,4.59258735370765,4.54492015431582,4.99473545485395,5.03534138961018,4.42484759024282,5.0422438404568
"Gse1","NC_000074.7",120955233,121308122,"+",15251,-0.0500930878559254,3.44033500398633,0.0424719065251606,0.840607781984561,0.944972179296414,3.49474504736878,3.46397619907908,3.42010166972651,2.94768939735261,3.55201119224874,3.69948066809513
"Gsk3b","NC_000082.7",37909363,38066446,"+",8484,0.15818805109625,5.54693984978082,0.734094578105693,0.410412924401017,0.727704159206593,5.65423697430469,5.27740423537403,5.44888406410345,5.34655436971749,5.91252071044461,5.5500144314377
"Gskip","NC_000078.7",105651611,105669317,"+",2787,0.279723892380543,4.07573011666926,0.999742467351874,0.339537451957803,0.676481600954664,3.15567214075682,4.27163882307646,4.12155211161217,4.23734217886713,3.94347361123474,4.42930987391964
"Gsn","NC_000068.8",35146371,35197914,"+",3075,-0.448972001913852,6.78879873946918,12.1774883646276,0.00530238825378733,0.159790626806806,7.06377077271176,6.95994529871796,6.95855475385847,6.63234146581971,6.54510581494709,6.45679712191454
